S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220800044,1,Y,13/08/2022,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00020,PERUM GRAND WISATA - LEMONADE BLOK CC8 CC9 CC10 CC12 CC17,BEKASI    , ,22FI12A06XXX,140.00 ,91.00 ,14.00,,,,,,,,7.00,7.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM220800105,1,Y,13/08/2022,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,30.00 ,15.00,,,,,,,,,,7.00,7.00,1.00,,,,,,,,,,,,,MANUAL,C4500D,,,
SO02-IDM220700171,1,Y,13/08/2022,HERI KUSWANTO,CU05204,ABIPRAYA-DAKA KSO,DPADK00006,PROYEK PENGENDALIAN BANJIR KALI BEKASI PAKET 7,BEKASI    , ,30BX18A06R1X,350.00 ,59.00 ,20.00,,,,,,,,7.00,7.00,6.00,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM220800089,1,Y,13/08/2022,HERI KUSWANTO,CU01127,PT MULTIKARYA SARANAPERKASA,DPMSP00028,PT MULTIKARYA SARANA PERKASA. JL PONDOK UNGU - KALIABANG NO 206 KM 031,KEC MEDAN SATRIA KOTA BEKASI    , ,30PX12A06XXX,50.00 ,22.00 ,7.00,,,,,,,,,7.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM220700297,1,Y,13/08/2022,HERI KUSWANTO,CU04956,PT. MITRA BANGUN CIPTA,DPMBC00005,CLUSTER TORENA+ GRAND WISATA LAMBANGSARI - TAMBUN,BEKASI    , ,22FI12A06XXX,37.00 ,16.00 ,5.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM220800337,1,Y,13/08/2022,HERI KUSWANTO,CU05328,PT. HOBASHITA TAKETAMA,DPHBT00002,PERBAIKAN JALAN PGN PEKAYON BEKASI,BEKASI    , ,30PX12A06XXX,4.50 ,4.50 ,4.00,,,,,,,,4.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM220800332,1,Y,13/08/2022,HERI KUSWANTO,CU04956,PT. MITRA BANGUN CIPTA,DPMBC00005,CLUSTER TORENA+ GRAND WISATA LAMBANGSARI - TAMBUN,BEKASI    , ,LCFN12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,7.00,5.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM220800339,1,Y,13/08/2022,HERI KUSWANTO,CU05330,PT. SURYA ASRI MANDIRI,DPSAI00008,JALAN DAN SALURAN CLUSTER CALATHEA BLOK C CITRA GRAND CBD,CIBUBUR    , ,30FV08C06XXX,6.00 ,6.00 ,6.00,,,,,,,,,,,,,,6.00,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM220800155,1,Y,13/08/2022,NANDANG PRIATNA,CU02175,PT SARDO TAMA ABADI,DPSTA00060,PEK INFRA CLUSTER BLOK A4 PERUMAHAN METLAND TAMBUN,BEKASI    , ,30PX12C06XXX,21.00 ,21.00 ,21.00,,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM220800341,1,Y,13/08/2022,FERDY WIDASMARA,CU04337,PT. BAHTERA MADYA UTAMA,DPBMU00002,"PT UNIVERSAL AGRI BISNISINDO. JL RAYA NAROGONG KM 13,5 BANTAR GEBANG",BEKASI    , ,45PXFLA06A1D,5.00 ,5.00 ,5.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM220800336,1,Y,13/08/2022,FERDY WIDASMARA,CU02382,CV WAHANA JAYA BETON,DPWJB00275,PT DIORI PERKASA GUDMURAH CIANGSANA GN PUTRI,BOGOR    , ,35FN12A06XXX,40.00 ,40.00 ,40.00,,,,,,,,,,14.00,14.00,12.00,,,,,,,,,,,,,CPS,C0000E,,,
SO03-IDM220800133,1,Y,13/08/2022,HERI KUSWANTO,CU04598,PT. MITRA PRATAMA MANDIRI JAYA PERKASA,DPMPJ00009,PT MONI 1 - BEKASI,BEKASI    , ,25PX12A06XXX,50.00 ,50.00 ,14.00,,,,,,,,,,,,7.00,7.00,,,,,,,,,,,,MANUAL,C3000A,,,
SO02-IDM220800327,1,Y,13/08/2022,HERI KUSWANTO,CT04983,IBU LIS CIPTA SARI (NIK 3175067108820017),DRLCS00052,REHAB TOTAL SDN JEJALEN JAYA 01,BEKASI    , ,25PX12A06XXX,56.00 ,56.00 ,56.00,,,,,,,,,,,,,,,,,,,,21.00,21.00,14.00,,,CPS,C0000E,,,
SO03-IDM220500127,1,Y,13/08/2022,FERDY WIDASMARA,CU04492,PT. PEMBANGUNAN PERUMAHAN (PESERO) TBK,DPPPV00003,RENOVASI KAWASAN TMII JAKARTA,JAKARTA    , ,36PX06C06TMI,130.00 ,15.00 ,15.00,,,,,,,,,,,,7.00,8.00,,,,,,,,,,,,MANUAL,C3000D,,,
