S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R41CTP - Plant Citeureup Bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM211200470,1,Y,09/01/2022,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,1400.00 ,836.50 ,120.00,,,,,,,,,,,,,,18.00,12.00,18.00,12.00,18.00,12.00,18.00,12.00,,,,CPS,C3000D,,
SO03-IDM211200471,1,Y,09/01/2022,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX18A06P3R,1050.00 ,1014.00 ,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,MANUAL,C3000D,,
SO03-IDM210900316,1,Y,09/01/2022,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,30MX10A06BGR,1000.00 ,622.50 ,6.00,,,,,,,,,,,,,,,,,,,,,,,,6.00,MANUAL,C3000D,,
SO03-IDM211100290,1,Y,09/01/2022,LUDI PURNAMA,CU02937,PT ADHI COMMUTER PROPERTI,DPACP00008,MARKETING GALLERY ADHI CITY SENTUL EXIT TOLL JAGORAWI KM 33 JL ANGGREK,DESA KADUMANGU KEC BABAKAN MADANG BOGOR JAWA BARAT 16810    , ,35PX05C06XXX,175.00 ,151.00 ,4.00,,,,,,,,4.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM220100073,1,Y,09/01/2022,ANDRY CHRISTIANTO,CU04996,PT. HCS TRI DINAMIKA,DPHDN00002,PT INDOKRDSA TBK JL RAYA PAHLAWAN CITEUREUP,BOGOR    , ,40PX12A06XXX,50.00 ,50.00 ,36.00,,,,,,,,,12.00,12.00,12.00,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220100115,1,Y,09/01/2022,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00159,JALAN LINGKUNGAN DESA KEDUNG WARINGIN KP KEDUNG WARINGIN RT 04 RW 14 BOJONG GEDE,BOGOR    , ,25FI12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,12.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM211200220,1,Y,09/01/2022,LUDI PURNAMA,CU02937,PT ADHI COMMUTER PROPERTI,DPACP00008,MARKETING GALLERY ADHI CITY SENTUL EXIT TOLL JAGORAWI KM 33 JL ANGGREK,DESA KADUMANGU KEC BABAKAN MADANG BOGOR JAWA BARAT 16810    , ,45RX07A06XXX,385.00 ,385.00 ,66.00,,,,,,,,,,12.00,12.00,12.00,12.00,12.00,6.00,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211200470,1,Y,10/01/2022,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,1400.00 ,836.50 ,6.00,,,,,,,,,,,,,,,,6.00,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211200471,1,Y,10/01/2022,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX18A06P3R,1050.00 ,1014.00 ,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,MANUAL,C3000D,,
SO03-IDM210900316,1,Y,10/01/2022,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,30MX10A06BGR,1000.00 ,622.50 ,6.00,,,,,,,,,,,,,,,,,,,,,,,,6.00,MANUAL,C3000D,,
SO03-IDM211200220,1,Y,10/01/2022,LUDI PURNAMA,CU02937,PT ADHI COMMUTER PROPERTI,DPACP00008,MARKETING GALLERY ADHI CITY SENTUL EXIT TOLL JAGORAWI KM 33 JL ANGGREK,DESA KADUMANGU KEC BABAKAN MADANG BOGOR JAWA BARAT 16810    , ,45RX07A06XXX,385.00 ,385.00 ,84.00,,,,,,,,,,12.00,12.00,12.00,12.00,12.00,12.00,12.00,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211100290,1,Y,10/01/2022,LUDI PURNAMA,CU02937,PT ADHI COMMUTER PROPERTI,DPACP00008,MARKETING GALLERY ADHI CITY SENTUL EXIT TOLL JAGORAWI KM 33 JL ANGGREK,DESA KADUMANGU KEC BABAKAN MADANG BOGOR JAWA BARAT 16810    , ,35PX05C06XXX,175.00 ,151.00 ,4.00,,,,,,,,,4.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM220100122,1,Y,10/01/2022,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00161,PT SINAR GRAHA PARAMITA COR DAK RUMAH HUNI DEKAT JL JASMINE III RT 02/09,RANCAMAYA BOGOR    , ,25FI12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,12.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
