S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO08-IDM210800035,1,Y,23/08/2021,ANDRY CHRISTIANTO,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00027,REL GANDA KM 6+800 S/D 8+500 ANTARA BATUTULIS - CIOMAS,BOGOR JAWA BARAT    , ,12BX18A06RBC,4.00 ,3.00,,,,,,,,,,,,3.00,,,,,,,,,,,,,,C3000D,,,
SO08-IDM210800036,1,Y,23/08/2021,ANDRY CHRISTIANTO,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00027,REL GANDA KM 6+800 S/D 8+500 ANTARA BATUTULIS - CIOMAS,BOGOR JAWA BARAT    , ,17PX10A06RBC,4.00 ,3.00,,,,,,,,,,,,3.00,,,,,,,,,,,,,,C3000D,,,
SO08-IDM210800037,1,Y,23/08/2021,ANDRY CHRISTIANTO,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00027,REL GANDA KM 6+800 S/D 8+500 ANTARA BATUTULIS - CIOMAS,BOGOR JAWA BARAT    , ,22BX18A06RBC,4.00 ,3.00,,,,,,,,,,,,3.00,,,,,,,,,,,,,,C3000D,,,
SO08-IDM210800038,1,Y,23/08/2021,ANDRY CHRISTIANTO,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00027,REL GANDA KM 6+800 S/D 8+500 ANTARA BATUTULIS - CIOMAS,BOGOR JAWA BARAT    , ,30PX10A06RBC,4.00 ,3.00,,,,,,,,,,,,,3.00,,,,,,,,,,,,,C3000D,,,
SO08-IDM210800039,1,Y,23/08/2021,ANDRY CHRISTIANTO,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00027,REL GANDA KM 6+800 S/D 8+500 ANTARA BATUTULIS - CIOMAS,BOGOR JAWA BARAT    , ,35BX18A06RBC,4.00 ,3.00,,,,,,,,,,,,,3.00,,,,,,,,,,,,,C3000D,,,
