S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R41CTP - Plant Citeureup Bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM221100450,1,Y,26/11/2022,LUDI PURNAMA,CU05258,PT. DJASIPA MITRA PERKASA,DPDMP00005,PEMBANGUNAN TROTOAR JL. MARGONDA RAYA,DEPOK    , ,LCFU10A06XXX,75.00 ,75.00 ,18.00,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,,,,MANUAL,C0000E,,
SO02-IDM221100449,1,Y,26/11/2022,LUDI PURNAMA,CU05258,PT. DJASIPA MITRA PERKASA,DPDMP00005,PEMBANGUNAN TROTOAR JL. MARGONDA RAYA,DEPOK    , ,25PX10A06XXX,150.00 ,150.00 ,36.00,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,6.00,MANUAL,C0000E,,
SO02-IDM221100638,1,Y,26/11/2022,LUDI PURNAMA,CU05209,PT. PUTRA SUNDA MANDIRISEJAHTERA,DPPSA00008,PROYEK JEMBATAN SUNGAI CIJERE BLOK CUOL KP MALINGPING DESA SUKAHATI KEC CITEREUP,BOGOR    , ,35PX10A06XXX,8.00 ,8.00 ,8.00,,,,,,,,,8.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM221100217,1,Y,26/11/2022,LUDI PURNAMA,CU05125,PT. HASTASAKTI SEJATI,DPHSS00002,CLUSTER MARGATA 2,CIMANGGIS GOLF ESTATE    , ,25FD12A06XXX,22.00 ,22.00 ,10.00,,,,,,,,10.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM221100541,1,Y,26/11/2022,DEDE JUNAEDI,CU05468,CV. PANDAWA BUMI RINJANI,DPPDW00002,KAWASAN INDUSTRI SENTUL,BOGOR    , ,25FI12A06XXX,24.00 ,24.00 ,24.00,,,,,,,,,,,6.00,6.00,6.00,6.00,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM221100640,1,Y,26/11/2022,DEDE JUNAEDI,CU05240,PT. BAKTI MANDIRI GEMILANG,CUBMG00013,DESA BOJONGGEDE PROYEK BETONISASI JALAN DUSUN 3A RT 008/014 DAN RT 005/013,KAB BOGOR    , ,25FN12A06XXX,34.00 ,34.00 ,34.00,,,,,,,,6.00,6.00,6.00,6.00,6.00,4.00,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM221100637,1,Y,26/11/2022,AYU FITRIANI,CU04894,PT. TIANIS SURYA ABADI,DPTSA00078,TPK DESA SUKAMAKMUR JL DESA SUKAMAKMUR,BOGOR    , ,25FU12A06R1X,30.00 ,30.00 ,30.00,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,,,,,,,MANUAL,C0000E,,
