S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R41CTP - Plant Citeureup Bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220600190,1,Y,30/06/2022,LUDI PURNAMA,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,535.00 ,535.00 ,6.00,,,,,,,,,,6.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220600241,1,Y,30/06/2022,LUDI PURNAMA,CU04531,PT. MENARA INTI KARYA,DPMIK00008,PROYEK INTERFLEX JL TENGSAU KP MALINGPING DESA SUKAHATI,CITEUREUP    , ,30FN12A06XXX,22.00 ,22.00 ,22.00,,,,,,,,12.00,10.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220600335,1,Y,30/06/2022,LUDI PURNAMA,CU04427,PT. KARYA ESKA SEJAHTERA,DPKES00006,PROYEK RUMAH TINGGAL DI CLUSTER MARGATA CIMANGGIS GOLF ESTATE,DEPOK    , ,25FI12A06XXX,135.00 ,135.00 ,70.00,,,,,,,,,,,,12.00,18.00,12.00,18.00,10.00,,,,,,,,,CPS,C3000D,,
SO03-IDM220600319,1,Y,30/06/2022,DEDE JUNAEDI,CU02347,PT ADDEL CIPTA GRAHA,DPACG00047,PEMBANGUNAN 1 UNIT RUMAH DI SENTUL CASABLANCA BARA 8 NO 80,SENTUL    , ,22FI12A06XXX,50.00 ,50.00 ,50.00,,,,,,,,,,,,12.00,18.00,12.00,8.00,,,,,,,,,,CPS,C3000A,,
SO02-IDM220600297,1,Y,30/06/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,100.00 ,53.00 ,5.00,,,,,,,,,,,,5.00,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220600213,1,Y,30/06/2022,DEDE JUNAEDI,CU00213,PT INDONESIA PONDASI RAYA TBK,DPIPA00041,HOTEL LUMINOR BOGOR (B22009) JL CIDANGIANG BOGOR,BOGOR    , ,28MX18A06HL6,1700.00 ,1586.50 ,18.00,,,,,,,,6.00,6.00,6.00,,,,,,,,,,,,,,,MANUAL,C3000C,,
SO03-IDM220600241,1,Y,30/06/2022,LUDI PURNAMA,CU04531,PT. MENARA INTI KARYA,DPMIK00008,PROYEK INTERFLEX JL TENGSAU KP MALINGPING DESA SUKAHATI,CITEUREUP    , ,30FN12A06XXX,22.00 ,22.00 ,22.00,,,,,,,,6.00,6.00,6.00,4.00,,,,,,,,,,,,,,MANUAL,C3000D,,
