S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM211200174,1,Y,25/12/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,408.00 ,329.50 ,24.00,,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,,MANUAL,C3000D,,
SO03-IDM211100437,1,Y,25/12/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,30PX12A06GAP,97.00 ,97.00 ,6.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211200256,1,Y,25/12/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX18A06P3R,430.00 ,430.00 ,6.00,,,,,,,,,,,,,,,,6.00,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211100468,1,Y,25/12/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,LCPX12A06XXX,152.00 ,146.00 ,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,MANUAL,C3000D,,
SO03-IDM210900314,1,Y,25/12/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,15MI10A06BGR,1000.00 ,716.00 ,6.00,,,,,,,,,,,,,,,,,,,,,,6.00,,,MANUAL,C3000D,,
SO03-IDM210900315,1,Y,25/12/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,10MI10A06BGR,1000.00 ,963.00 ,6.00,,,,,,,,,,,,,,,,,,,,,,,6.00,,MANUAL,C3000D,,
SO03-IDM210900316,1,Y,25/12/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,30MX10A06BGR,1000.00 ,622.50 ,6.00,,,,,,,,,,,,,,,,,,,,,,,,6.00,MANUAL,C3000D,,
SO02-IDM211200517,1,Y,25/12/2021,ANDRY CHRISTIANTO,CU04779,DESA CEMPLANG  KECAMATAN CIBUNGBULANG KAB. BOGOR,DPDCM00005,COR JALAN DESA CEMPLANG CIBUNGBULANG,BOGOR    , ,25FI12A06R1X,55.00 ,55.00 ,24.00,,,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,MANUAL,C0000E,,
SO02-IDM211200513,1,Y,25/12/2021,ANDRY CHRISTIANTO,CU00971,CV GIEN MUDA PRATAMA,DPGMP00368,DESA BOJONG GEDE KEC BOJONG GEDE,BOGOR    , ,25FI12A06XXX,90.00 ,90.00 ,30.00,,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,,,,,,,,,MANUAL,C0000E,,
SO02-IDM211200461,1,Y,25/12/2021,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00158,BETONISASI JALAN DESA SASAK PANJANG KEC TAJURHALANG JL RAYA INKOPAD,DESA SASAK PANJANG TAJURHALANG    , ,30FI12A06XXX,300.00 ,300.00 ,42.00,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,6.00,6.00,MANUAL,C0000E,,
SO02-IDM211200504,1,Y,25/12/2021,ANDRY CHRISTIANTO,CU04432,PT ALHADI BERKAH SUKSES,DPABS00077,PT INDO BOGA UTAMA. JL KP BOJONG NANGKA RT 020 RW 009 (PATOKAN SHOWROOM SENTUL),GUNUNG PUTRI BOGOR    , ,25PX12A06XXX,20.00 ,20.00 ,14.00,,,,,,,,,,,,,,,,,6.00,,,,6.00,2.00,,,MANUAL,C0000E,,
SO02-IDM211200502,1,Y,25/12/2021,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00099,PENGECORAN LANTAI PABRIK PT INKORDAN INTERNASIONAL JL H MOH ASHARI NO 52 CIBINON,BOGOR JAWA BARAT    , ,22FI12A06XXX,200.00 ,200.00 ,200.00,,,,,,,,,,,,24.00,18.00,24.00,18.00,24.00,18.00,24.00,24.00,26.00,,,,,CPS,C0000E,,
SO03-IDM211200398,1,Y,25/12/2021,LUDI PURNAMA,CU04520,PT. SINERGITAS BANGUN GRAHA,DPSBA00017,CIMANGGIS GOLF ESTATE TAPOS,DEPOK    , ,25FD12A06XXX,100.00 ,93.00 ,10.00,,,,,,,,,,,,,,,,,5.00,5.00,,,,,,,MANUAL,C3000D,,
SO02-IDM211200518,1,Y,25/12/2021,LUDI PURNAMA,CU02897,CV CAHAYA CITRA CONSTRUCTION,DPCCC00058,BP H OMAN KP LANGKAB DESA GUNUNG PUCUNG CIBATOK PAMIJAHAN,BOGOR    , ,25FI12A06R1X,30.00 ,30.00 ,30.00,,,,,,,,,,,,,,,,,,6.00,6.00,,6.00,6.00,6.00,,MANUAL,C0000E,,
SO02-IDM211200490,1,Y,25/12/2021,LUDI PURNAMA,CT05058,BP ALEXA FAHMI (NIK 3201282801810001),DRALF00014,COR JALAN DESA PURWASARI. KP CIHIDEUNG RT 01 RW 02 DESA PURWASARI DRAMAGA,BOGOR    , ,25FU12A06R1X,100.00 ,100.00 ,30.00,,,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,12.00,MANUAL,C0000E,,
