S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R41CTP - Plant Citeureup Bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM211000213,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU04589,PT. WIRA JASA PERSADA,DPWJP00002,PEMBANGUNAN JALUR GANDA KA KM 1+600 SD 4+200 DANPEMBANGUNAN BH 22,ANTARA PALEDANG - BATUTULIS LINTAS BOGOR - SUKABUMI - PADALARANG    , ,35PX12A06R1X,43.00 ,43.00 ,7.0,,,,,,,,,,,,,,6.00,1.00,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM211000223,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU04589,PT. WIRA JASA PERSADA,DPWJP00002,PEMBANGUNAN JALUR GANDA KA KM 1+600 SD 4+200 DANPEMBANGUNAN BH 22,ANTARA PALEDANG - BATUTULIS LINTAS BOGOR - SUKABUMI - PADALARANG    , ,17PX12A06R1X,50.00 ,50.00 ,10.0,,,,,,,,,,,,,6.00,4.00,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM211000224,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU04589,PT. WIRA JASA PERSADA,DPWJP00002,PEMBANGUNAN JALUR GANDA KA KM 1+600 SD 4+200 DANPEMBANGUNAN BH 22,ANTARA PALEDANG - BATUTULIS LINTAS BOGOR - SUKABUMI - PADALARANG    , ,30PX12A06R1X,100.00 ,100.00 ,14.0,,,,,,,,,,,,,,,6.00,6.00,2.00,,,,,,,,MANUAL,C0000E,,
SO03-IDM211000355,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,LCFI12A06XXX,263.00 ,263.00 ,6.0,,,,,,,,,,,,,,,,,6.00,,,,,,,,MANUAL,C3000D,,
SO03-IDM211000404,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,934.00 ,934.00 ,35.0,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,5.00,,MANUAL,C3000D,,
SO03-IDM210900005,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00027,PEMBANGUNAN JALUR GANDA KA KM 6+800 S.D 8+500 ANTARA BATUTULIS - CIOMAS,LINTAS BOGOR - SUKABUMI JL KP ERETAN (DI JL UTAMA JL RAYA CIPAKU) KEC BOGOR SELATAN KOTA BOGOR    , ,12BX18A06RBC,300.00 ,30.00 ,6.0,,,,,,,,,,,,,6.00,,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM210900006,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00027,PEMBANGUNAN JALUR GANDA KA KM 6+800 S.D 8+500 ANTARA BATUTULIS - CIOMAS,LINTAS BOGOR - SUKABUMI JL KP ERETAN (DI JL UTAMA JL RAYA CIPAKU) KEC BOGOR SELATAN KOTA BOGOR    , ,30PX10A06RBC,500.00 ,358.00 ,6.0,,,,,,,,,,,,,,6.00,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM211000307,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00027,PEMBANGUNAN JALUR GANDA KA KM 6+800 S.D 8+500 ANTARA BATUTULIS - CIOMAS,LINTAS BOGOR - SUKABUMI JL KP ERETAN (DI JL UTAMA JL RAYA CIPAKU) KEC BOGOR SELATAN KOTA BOGOR    , ,35BX18A06RBC,360.00 ,311.00 ,6.0,,,,,,,,,,,,,,,6.00,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM210900314,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,15MI10A06BGR,1000.00 ,988.00 ,6.0,,,,,,,,,,,,,,6.00,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM210900315,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,10MI10A06BGR,1000.00 ,979.00 ,6.0,,,,,,,,,,,,,,,6.00,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM210900316,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,30MX10A06BGR,1000.00 ,794.50 ,6.0,,,,,,,,,,,,,,,,6.00,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211000403,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,392.00 ,374.50 ,30.0,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211100013,1,Y,03/11/2021,LUDI PURNAMA,CU00240,PT KHARISMAWIRA SURYA INTI,DPKSI00035,SENTUL ALAYA CLUSTER GRANDIOSO 10,SENTUL    , ,22FI12A06XXX,25.00 ,25.00 ,25.0,,,,,,,6.00,6.00,6.00,6.00,1.00,,,,,,,,,,,,,,MANUAL,C3000C,,
SO03-IDM211100034,1,Y,03/11/2021,LUDI PURNAMA,CU02983,CV SUPER BERKAT SEJAHTERA,DPSTS00011,PARKIR GEDUNG GRAHA HUMANIORA SENTUL,BOGOR    , ,30FI12A06XXX,23.00 ,23.00 ,23.0,,,,,,,6.00,6.00,6.00,5.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211000557,1,Y,03/11/2021,LUDI PURNAMA,CU04649,PT. RAJA TUA,DPRJT00003,PT RAJA TUA JL CILUBANG NO 1-3 RT 5 RW 11 BALUNGBANG JAYA KEC BOGOR,KOTA BOGOR JAWA BARAT 16116    , ,35PX12A06R1X,52.00 ,52.00 ,52.0,,,,,,,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,4.00,,,,,,,,,,MANUAL,C4500A,,
SO03-IDM211100009,1,Y,03/11/2021,LUDI PURNAMA,CU01565,PT KARUNACON INDOTAMA,DPKCI00021,CLUSTER AMADEUS TAHAP 2 RANCAMAYA GOLF ESTATE,BOGOR JAWA BARAT    , ,30PX12C06XXX,7.00 ,7.00 ,7.0,,,,,,,,,7.00,,,,,,,,,,,,,,,,MANUAL,C3000C,,
SO03-IDM211000082,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU00426,PT SRIARTAMA SUKSES,DRSAS00032,PERUMAHAN RANCA MAYA CLUSTER AMADEUS 6,BOGOR    , ,14MX12A06XXX,80.00 ,68.00 ,6.0,,,,,,,,6.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211100018,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU04868,PT. ANUGRAH SUKSES KEMBAR SEPASANG,DPSKS00034,GUDANG PT PANCA BUDI NIAGA JL RAYA KADEP NO 20 TLAJUNG UDIK GUNUNG PUTRI,BOGOR JAWA BARAT    , ,30PX12A06XXX,177.00 ,177.00 ,48.0,,,,,,,,,,,,,,,,,,,,,12.00,12.00,12.00,12.00,MANUAL,C3000A,,
SO03-IDM211000465,1,Y,03/11/2021,ANDRY CHRISTIANTO,CU02928,PT. ISTANA INTAN RAYA,CUIIR00003,PASAR RAKYAT KLAPANUNGGAL JL RAYA NAROGONG NO 71 KEMBANG KUNING,BOGOR JAWA BARAT 16710    , ,30FI12A06XXX,65.00 ,44.00 ,5.0,,,,,,,5.00,,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM211000571,1,Y,03/11/2021,LUDI PURNAMA,CU02897,CV CAHAYA CITRA CONSTRUCTION,DPCCC00018,BP AZIZ. BP H ASMAR KEL PASIR PUTIH RT 6 RW 6 SAKIRA RESIDENCE SAWANGAN,DEPOK    , ,30FI12A06XXX,21.00 ,21.00 ,21.0,,,,,,,,,,6.00,6.00,6.00,3.00,,,,,,,,,,,,MANUAL,C0000E,,
