S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM221100567,1,Y,29/11/2022,DEDE JUNAEDI,CU04894,PT. TIANIS SURYA ABADI,DPTSA00080,TPK DESA CITEKO KEC CISARUA JL DESA CITEKO,KEC CISARUA    , ,25FN12A06XXX,184.00 ,84.00 ,60.00,,,,,,,,,,,,,,,,,,,,,,12.00,24.00,24.00,MANUAL,C0000E,,
SO03-IDM221100028,1,Y,29/11/2022,LUDI PURNAMA,CU01824,PT TRI ARTA ADIKARA,DPTAA00016,BP BAMBANG RHIYO. CV KARYA WARGA BOGOR CIJAYANTI - BOJONG KONENG,KEC BABAKAN MADANG BOGOR    , ,10MX10A06XXX,60.00 ,20.00 ,8.00,,,,,,,,,,,,,6.00,2.00,,,,,,,,,,,MANUAL,C3000E,,
SO03-IDM221100066,1,Y,29/11/2022,LUDI PURNAMA,CU01824,PT TRI ARTA ADIKARA,DPTAA00016,BP BAMBANG RHIYO. CV KARYA WARGA BOGOR CIJAYANTI - BOJONG KONENG,KEC BABAKAN MADANG BOGOR    , ,10MX10A06XXX,45.00 ,27.00 ,18.00,,,,,,,,,,,,,,,6.00,6.00,6.00,,,,,,,,MANUAL,C3000E,,
SO03-IDM221100026,1,Y,29/11/2022,LUDI PURNAMA,CU01824,PT TRI ARTA ADIKARA,DPTAA00016,BP BAMBANG RHIYO. CV KARYA WARGA BOGOR CIJAYANTI - BOJONG KONENG,KEC BABAKAN MADANG BOGOR    , ,30MX10A06A7D,161.00 ,53.00 ,18.00,,,,,,,,,,,,,,,,6.00,6.00,6.00,,,,,,,MANUAL,C3000E,,
SO03-IDM221100065,1,Y,29/11/2022,LUDI PURNAMA,CU01824,PT TRI ARTA ADIKARA,DPTAA00016,BP BAMBANG RHIYO. CV KARYA WARGA BOGOR CIJAYANTI - BOJONG KONENG,KEC BABAKAN MADANG BOGOR    , ,30MX10A06A7D,200.00 ,68.00 ,48.00,,,,,,,,,,,,,,,,,,,12.00,12.00,12.00,12.00,,,MANUAL,C3000E,,
SO02-IDM221100571,1,Y,29/11/2022,LUDI PURNAMA,CU05059,CV. ABDI MAHYRA KARYA,DPAMK00041,DESA SUKARESMI,BOGOR    , ,25FI12A06XXX,100.00 ,46.00 ,18.00,,,,,,,,,,,,,,6.00,6.00,6.00,,,,,,,,,MANUAL,C0000E,,
SO02-IDM221000336,1,Y,29/11/2022,LUDI PURNAMA,CU04839,PT. TAMAN SAFARI INDONESIA,DPTSF00003,PERBAIKAN JALAN MUSHOLA KE PSM (GESANG LAHURI RUBINO),BOGOR    , ,30PX12A06R1X,15.00 ,15.00 ,15.00,,,,,,,,5.00,5.00,,,,5.00,,,,,,,,,,,,MANUAL,C0000E,,
