S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220400031,1,Y,24/04/2022,LUDI PURNAMA,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,677.00 ,419.50 ,6.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220400248,1,Y,24/04/2022,LUDI PURNAMA,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,LCPX12A06XXX,68.50 ,52.50 ,6.00,,,,,,,,,6.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220400702,1,Y,24/04/2022,LUDI PURNAMA,CU04740,PT. INTIGRAHA SELARAS,DPIGS00014,U/ RS SENIOR BOGOR,BOGOR    , ,35FI12A06XXX,3.00 ,3.00 ,3.00,,,,,,,,3.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM220400412,1,Y,24/04/2022,LUDI PURNAMA,CU05053,YAYASAN AMAL KASIH SEJAHTERA BOGOR,DPAKS00017,GRHA AMAL KASIH JL DANAU BOGOR RAYA NO 8A,KOTA BOGOR    , ,32MI12A06XXX,138.00 ,138.00 ,138.00,,,,,,,,12.00,18.00,12.00,18.00,12.00,18.00,12.00,18.00,12.00,6.00,,,,,,,,CPS,C0000E,,
SO02-IDM220400128,1,Y,24/04/2022,LUDI PURNAMA,CU04927,PT. MIRTADA SEJAHTERA,DPMTS00002,HOTEL SAYAGA WISATA BOGOR JL TEGAR BERIMAN KEL TENGAH,KEC CIBINONG    , ,35PX12A06GAP,57.00 ,47.00 ,6.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220400469,1,Y,24/04/2022,LUDI PURNAMA,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX18A06P3R,532.00 ,532.00 ,102.00,,,,,,,,,,,,,,,,,,12.00,18.00,12.00,18.00,12.00,18.00,12.00,CPS,C3000D,,
SO03-IDM220400622,1,Y,24/04/2022,LUDI PURNAMA,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX18A06P3R,349.00 ,349.00 ,102.00,,,,,,,,,,,,,,,,,,12.00,18.00,12.00,18.00,12.00,18.00,12.00,CPS,C3000D,,
